date,time,srcIP,destIP,port,flow
2016/4/17,20:51:17,202.120.208.91,202.120.65.129,443,53106
2016/4/28,01:39:03,170.241.146.14,202.120.65.118,25,47409
2016/4/26,06:43:05,142.147.81.128,202.120.65.10,80,95800
2016/4/29,19:28:03,202.120.240.196,202.120.64.83,80,32738
2016/4/21,22:10:45,235.183.71.94,202.120.64.208,25,45226
2016/4/2,14:40:16,11.77.57.80,202.120.64.19,443,56362
2016/4/25,02:18:39,187.165.252.161,202.120.64.185,25,32582
2016/4/8,07:07:53,202.120.102.83,202.120.64.132,80,30093
2016/4/10,09:27:57,194.80.1.249,202.120.64.119,25,17595
2016/4/3,10:01:18,202.120.120.54,202.120.64.11,80,77442
2016/4/24,03:16:36,202.120.153.109,202.120.64.105,80,84002
2016/4/4,15:32:41,202.120.212.77,202.120.64.100,25,48623
2016/4/1,07:59:31,202.120.51.213,202.120.64.0,80,5941
2016/4/1,00:16:52,202.120.224.158,202.120.63.38,25,60259
2016/4/19,11:47:42,202.120.252.249,202.120.63.220,8080,79411
2016/4/26,11:25:32,202.120.208.105,202.120.63.186,25,61008
2016/4/16,04:27:25,202.120.33.13,202.120.63.122,25,3764
2016/4/16,02:46:47,162.92.248.97,202.120.63.11,443,54852
2016/4/3,18:27:19,123.26.49.90,202.120.63.11,8080,24120
2016/4/20,01:11:51,202.120.215.256,202.120.62.66,8080,68320
2016/4/24,17:09:08,38.23.21.180,202.120.62.58,443,51061
2016/4/27,15:30:03,73.56.163.57,202.120.62.20,80,2445
2016/4/29,15:16:22,202.120.125.171,202.120.62.171,8080,18537
2016/4/22,22:45:55,223.248.74.24,202.120.62.167,25,74155
2016/4/28,22:38:40,202.120.165.21,202.120.62.163,25,14773
2016/4/27,01:18:01,202.120.211.230,202.120.62.161,8080,43137
2016/4/18,11:26:38,78.197.215.201,202.120.62.158,80,6731
2016/4/23,13:10:36,202.120.12.131,202.120.62.129,443,75058
2016/4/26,20:34:03,202.120.80.51,202.120.61.87,80,66508
2016/4/16,04:09:20,30.225.211.182,202.120.61.45,443,83877
2016/4/18,13:15:57,28.174.73.78,202.120.61.236,443,83144
2016/4/21,20:46:59,171.22.199.171,202.120.61.233,80,20105
2016/4/26,18:21:26,5.150.217.135,202.120.61.226,443,11163
2016/4/13,10:48:40,202.120.200.164,202.120.61.213,8080,89331
2016/4/24,18:58:42,237.192.79.165,202.120.61.211,8080,17781
2016/4/23,09:14:23,202.120.160.238,202.120.61.206,25,46703
2016/4/9,22:02:59,33.245.6.131,202.120.61.18,25,10210
2016/4/22,05:08:10,202.120.55.147,202.120.61.143,25,90023
2016/4/16,12:01:54,174.66.138.37,202.120.61.140,80,15449
2016/4/15,05:50:20,54.25.212.45,202.120.61.120,25,1832
2016/4/4,19:01:13,202.120.111.16,202.120.61.120,25,34839
2016/4/11,02:02:02,240.224.24.246,202.120.61.11,8080,59969
2016/4/6,04:13:45,240.224.24.246,202.120.60.96,25,33514
2016/4/11,18:52:02,123.26.49.90,202.120.60.96,25,65595
2016/4/30,21:57:22,5.150.217.135,202.120.60.94,25,5335
2016/4/19,14:59:44,26.85.60.116,202.120.60.40,80,52293
2016/4/15,10:09:23,58.96.80.35,202.120.60.27,25,35058
2016/4/8,06:15:02,202.120.124.155,202.120.60.230,8080,86773
2016/4/16,11:01:11,202.120.228.202,202.120.60.204,443,98669
2016/4/22,07:11:47,202.120.186.164,202.120.60.171,8080,22457
2016/4/20,07:32:51,73.201.98.219,202.120.60.17,443,37328
2016/4/9,19:48:50,114.51.79.252,202.120.6.87,80,62382
2016/4/12,18:34:50,202.120.70.163,202.120.6.54,443,93330
2016/4/3,05:50:48,202.120.7.189,202.120.6.248,80,68674
2016/4/20,08:59:40,58.96.80.35,202.120.6.222,8080,89763
2016/4/21,19:31:25,202.120.122.102,202.120.6.199,80,34927
2016/4/8,15:22:39,202.120.93.11,202.120.6.193,443,97733
2016/4/21,14:08:26,202.120.155.82,202.120.6.159,443,8136
2016/4/8,12:14:57,202.120.184.0,202.120.6.15,8080,78094
2016/4/8,10:47:26,229.193.207.213,202.120.6.14,8080,18564
2016/4/19,10:10:05,202.120.72.144,202.120.59.95,25,93606
2016/4/7,01:38:42,101.158.17.133,202.120.59.9,443,42209
2016/4/29,03:21:56,202.120.99.122,202.120.59.49,8080,62973
2016/4/30,02:58:40,47.205.138.101,202.120.59.45,8080,33207
2016/4/24,22:34:56,202.120.47.107,202.120.59.43,8080,43608
2016/4/13,19:06:36,39.214.76.10,202.120.59.4,443,27765
2016/4/21,06:33:54,227.109.161.131,202.120.59.25,443,88565
2016/4/9,03:28:28,202.120.67.25,202.120.59.213,443,59874
2016/4/2,22:21:10,68.244.27.147,202.120.59.171,25,22551
2016/4/13,14:00:33,216.23.199.90,202.120.59.124,80,1446
2016/4/3,18:03:55,227.109.161.131,202.120.58.80,25,90856
2016/4/29,05:14:53,108.61.202.180,202.120.58.74,25,33406
2016/4/10,04:28:32,202.120.63.172,202.120.58.60,443,29067
2016/4/13,16:16:00,152.221.163.85,202.120.58.44,80,49865
2016/4/20,10:10:50,187.165.252.161,202.120.58.227,8080,76589
2016/4/14,00:56:13,69.190.133.107,202.120.58.226,25,79882
2016/4/20,22:34:48,202.120.240.180,202.120.58.202,80,20596
2016/4/19,08:38:43,227.109.161.131,202.120.58.112,25,18496
2016/4/11,08:25:03,202.120.226.94,202.120.57.91,80,69378
2016/4/2,14:02:01,183.216.114.116,202.120.57.83,25,24901
2016/4/23,16:04:54,202.120.98.22,202.120.57.69,443,18190
2016/4/30,02:49:22,202.120.119.128,202.120.57.226,443,7982
2016/4/6,02:26:30,202.120.229.184,202.120.57.201,8080,19906
2016/4/11,13:26:51,202.120.11.233,202.120.57.190,443,14283
2016/4/12,07:38:08,229.193.207.213,202.120.57.187,25,91105
2016/4/27,08:05:13,202.120.163.34,202.120.57.184,8080,5661
2016/4/6,05:22:23,202.120.64.125,202.120.57.129,25,16461
2016/4/29,03:58:10,205.155.160.91,202.120.56.95,25,90483
2016/4/8,15:19:41,202.120.127.16,202.120.56.83,25,46247
2016/4/3,14:20:13,202.120.172.172,202.120.56.251,25,56385
2016/4/26,07:12:26,78.197.215.201,202.120.56.176,80,32443
2016/4/3,08:39:29,202.120.144.97,202.120.56.166,8080,79777
2016/4/6,14:05:03,202.120.234.240,202.120.56.136,80,93944
2016/4/28,20:45:58,202.120.188.16,202.120.56.123,8080,89228
2016/4/18,19:21:04,202.120.182.55,202.120.56.118,8080,87520
2016/4/12,11:52:02,22.132.179.141,202.120.56.101,8080,79294
2016/4/14,05:29:57,236.99.250.27,202.120.55.91,8080,57487
2016/4/8,13:38:57,202.120.132.154,202.120.55.76,8080,19875
2016/4/2,06:09:20,148.76.138.247,202.120.55.70,8080,95484
2016/4/2,05:59:34,202.120.224.220,202.120.55.32,443,38965
2016/4/21,05:32:32,130.197.166.111,202.120.55.207,8080,11111
2016/4/26,14:07:30,202.120.18.148,202.120.54.89,443,77159
2016/4/3,17:00:35,202.120.177.65,202.120.54.8,8080,94036
2016/4/17,11:23:39,202.120.219.5,202.120.54.76,80,99079
2016/4/14,17:31:37,202.120.93.246,202.120.54.62,443,66319
2016/4/30,00:49:35,202.120.15.43,202.120.54.59,443,9370
2016/4/3,17:06:17,202.120.165.60,202.120.54.223,25,49629
2016/4/27,16:56:46,8.40.234.93,202.120.54.183,80,58597
2016/4/30,07:04:57,202.120.226.199,202.120.54.16,8080,67193
2016/4/13,08:18:15,202.120.153.73,202.120.53.93,25,14024
2016/4/8,05:22:12,202.120.80.223,202.120.53.61,80,97099
2016/4/8,02:26:39,166.212.204.222,202.120.53.5,443,87928
2016/4/13,14:15:40,75.80.198.38,202.120.53.253,443,74171
2016/4/8,22:47:08,169.198.141.16,202.120.53.25,25,8106
2016/4/4,07:08:15,229.193.207.213,202.120.53.228,80,19627
2016/4/3,03:36:42,81.64.226.71,202.120.53.212,25,71777
2016/4/3,23:18:32,202.120.40.167,202.120.53.206,443,10805
2016/4/24,04:40:05,202.120.92.19,202.120.53.196,8080,27404
2016/4/29,23:33:29,35.19.6.206,202.120.53.169,80,57813
2016/4/17,17:09:59,202.120.45.47,202.120.53.14,8080,5006
2016/4/29,08:18:59,202.120.91.255,202.120.53.132,80,26827
2016/4/4,05:51:38,223.248.74.24,202.120.52.45,443,76713
2016/4/6,04:17:48,108.61.202.180,202.120.52.219,443,84294
2016/4/10,16:23:10,202.120.242.90,202.120.52.2,80,40299
2016/4/2,13:01:16,56.36.136.167,202.120.52.185,80,43592
2016/4/8,21:45:38,202.120.125.177,202.120.52.106,80,55587
2016/4/10,09:03:13,202.120.37.45,202.120.52.102,80,51221
2016/4/10,19:43:01,202.120.158.116,202.120.51.79,8080,40460
2016/4/21,15:10:51,73.56.163.57,202.120.51.63,80,53005
2016/4/17,06:52:46,202.120.14.255,202.120.51.252,80,98229
2016/4/11,04:04:58,73.201.98.219,202.120.51.251,8080,80623
2016/4/4,06:03:22,202.120.51.99,202.120.51.221,443,60106
2016/4/13,13:12:40,78.197.215.201,202.120.51.195,8080,58872
2016/4/12,09:54:38,39.214.76.10,202.120.51.187,25,29456
2016/4/2,03:23:34,202.120.151.144,202.120.51.161,8080,25145
2016/4/7,13:51:13,148.76.138.247,202.120.51.118,25,97903
2016/4/2,19:14:23,169.198.141.16,202.120.51.110,25,50258
2016/4/30,17:45:56,202.120.44.149,202.120.50.94,80,30344
2016/4/15,06:22:05,130.193.27.234,202.120.50.8,25,77243
2016/4/29,16:09:49,81.64.226.71,202.120.50.74,25,80662
2016/4/5,08:26:43,194.80.1.249,202.120.50.33,8080,96847
2016/4/23,01:26:40,202.120.24.88,202.120.50.245,25,60465
2016/4/17,04:19:33,202.120.118.10,202.120.50.221,80,83312
2016/4/15,02:04:43,45.30.21.100,202.120.50.211,443,75586
2016/4/20,21:46:57,202.120.187.193,202.120.50.205,80,80195
2016/4/15,06:55:07,114.51.79.252,202.120.50.193,80,71188
2016/4/22,15:59:26,202.120.220.4,202.120.50.192,80,72199
2016/4/4,01:07:06,45.30.21.100,202.120.50.136,8080,49783
2016/4/10,05:18:50,202.120.250.239,202.120.50.119,80,59978
2016/4/6,12:55:17,202.120.201.95,202.120.50.100,80,7674
2016/4/21,03:34:28,136.241.215.198,202.120.5.95,80,97094
2016/4/16,09:22:55,202.120.165.20,202.120.5.83,443,15294
2016/4/30,14:09:41,202.120.98.205,202.120.5.3,80,70783
2016/4/15,00:24:12,202.120.143.208,202.120.5.252,8080,42228
2016/4/11,03:52:53,202.120.103.212,202.120.5.213,80,82929
2016/4/24,11:21:51,249.66.232.76,202.120.5.212,25,39387
2016/4/4,09:44:25,202.120.167.84,202.120.5.196,80,50314
2016/4/5,16:57:58,202.120.226.213,202.120.5.181,8080,22122
2016/4/20,05:02:45,240.224.24.246,202.120.5.105,80,87613
2016/4/24,03:46:36,39.214.76.10,202.120.49.8,8080,61098
2016/4/12,04:33:43,11.77.57.80,202.120.49.69,443,32568
2016/4/12,19:04:20,202.120.66.116,202.120.49.43,25,98952
2016/4/5,17:16:13,78.197.215.201,202.120.49.37,8080,75750
2016/4/23,18:55:47,202.120.160.56,202.120.49.230,80,46987
2016/4/2,17:04:21,202.120.61.23,202.120.49.210,25,29811
2016/4/1,08:42:56,68.244.27.147,202.120.49.181,443,85659
2016/4/5,09:32:33,202.120.168.246,202.120.49.14,25,47630
2016/4/26,08:20:12,202.120.250.124,202.120.49.10,443,4686
2016/4/17,12:23:13,202.120.96.160,202.120.48.9,443,69281
2016/4/18,06:11:31,2.64.122.187,202.120.48.69,8080,19001
2016/4/28,06:08:18,202.120.136.186,202.120.48.48,25,71300
2016/4/10,20:59:05,115.39.130.256,202.120.48.48,80,82969
2016/4/12,07:38:16,56.36.136.167,202.120.48.40,80,43897
2016/4/16,21:10:07,174.66.138.37,202.120.48.26,80,76635
2016/4/2,09:44:40,202.120.243.132,202.120.48.220,443,94545
2016/4/12,08:58:08,202.120.210.115,202.120.48.180,8080,3153
2016/4/15,13:17:51,221.5.96.32,202.120.48.148,443,15417
2016/4/29,21:24:30,33.245.6.131,202.120.48.14,8080,26150
2016/4/18,22:49:21,202.120.18.38,202.120.48.133,25,68512
2016/4/20,12:51:54,202.120.161.229,202.120.48.11,25,77703
2016/4/21,20:15:53,202.120.44.152,202.120.47.81,25,93483
2016/4/16,15:12:40,202.120.45.41,202.120.47.74,8080,48963
2016/4/20,19:56:01,193.88.101.216,202.120.47.207,443,98894
2016/4/20,23:06:56,223.54.212.178,202.120.47.193,25,75881
2016/4/10,18:57:02,75.80.198.38,202.120.47.174,443,42545
2016/4/24,11:46:47,202.120.217.42,202.120.47.158,8080,15020
2016/4/30,10:08:34,202.120.73.133,202.120.47.154,8080,3251
2016/4/27,14:01:45,146.214.88.164,202.120.47.134,80,52452
2016/4/23,12:08:21,202.120.58.81,202.120.46.68,25,23668
2016/4/21,16:50:55,202.120.38.109,202.120.46.50,443,33644
2016/4/15,14:58:05,202.120.18.38,202.120.46.49,80,97361
2016/4/28,14:53:44,202.120.23.132,202.120.46.4,443,63416
2016/4/13,15:54:27,256.124.31.94,202.120.46.245,8080,42547
2016/4/16,13:50:51,223.248.74.24,202.120.46.236,443,61475
2016/4/16,20:06:18,237.189.13.227,202.120.46.187,8080,10907
2016/4/10,14:38:52,189.100.224.244,202.120.46.140,80,2719
2016/4/27,15:51:27,8.111.139.203,202.120.46.113,8080,23886
2016/4/25,19:23:12,35.19.6.206,202.120.46.11,443,76570
2016/4/24,13:56:28,61.181.119.56,202.120.46.108,25,28032
2016/4/19,23:25:17,202.120.126.22,202.120.45.80,8080,60894
2016/4/16,18:50:25,202.120.80.216,202.120.45.6,443,84246
2016/4/26,21:52:53,205.155.160.91,202.120.45.55,80,30271
2016/4/10,12:05:55,202.120.256.72,202.120.45.54,25,32542
2016/4/1,19:47:29,2.64.122.187,202.120.45.244,443,57479
2016/4/2,20:07:37,202.120.187.95,202.120.45.240,25,91865
2016/4/7,02:37:34,138.196.243.102,202.120.45.196,25,33495
2016/4/21,11:43:58,63.112.212.46,202.120.45.146,25,92730
2016/4/24,18:42:25,202.120.6.45,202.120.45.116,80,32907
2016/4/17,02:23:20,202.120.206.233,202.120.45.107,443,90202
2016/4/19,07:08:01,148.76.138.247,202.120.45.103,8080,20300
2016/4/14,16:52:19,202.120.167.61,202.120.44.51,80,44585
2016/4/25,11:35:23,202.120.122.76,202.120.44.254,25,58159
2016/4/8,08:59:59,202.120.208.229,202.120.44.243,80,6160
2016/4/27,06:50:23,202.120.212.170,202.120.44.232,443,42197
2016/4/19,13:04:20,138.196.243.102,202.120.44.2,443,56362
2016/4/12,23:18:09,148.76.138.247,202.120.44.193,8080,36511
2016/4/30,16:03:27,202.120.207.101,202.120.44.177,443,62177
2016/4/25,21:59:21,146.214.88.164,202.120.44.111,80,20057
2016/4/4,23:16:54,202.120.85.135,202.120.44.102,443,2628
2016/4/6,07:38:34,73.56.163.57,202.120.43.8,8080,45358
2016/4/20,12:48:14,146.214.88.164,202.120.43.53,80,75701
2016/4/23,17:32:41,167.232.180.37,202.120.43.31,25,22807
2016/4/11,06:36:18,202.120.249.19,202.120.43.197,80,54762
2016/4/15,09:53:30,202.120.145.162,202.120.43.18,25,90074
2016/4/27,18:13:31,35.19.6.206,202.120.43.138,8080,98369
2016/4/29,12:02:59,202.120.24.96,202.120.42.60,443,75375
2016/4/2,01:21:37,136.241.215.198,202.120.42.60,80,74794
2016/4/25,23:24:57,101.158.17.133,202.120.42.42,25,63970
2016/4/29,08:10:08,202.120.10.177,202.120.42.31,443,48846
2016/4/13,02:11:51,73.201.98.219,202.120.42.255,8080,54753
2016/4/27,14:22:33,202.120.89.69,202.120.42.226,80,18268
2016/4/3,21:32:56,202.120.174.225,202.120.42.196,25,44025
2016/4/29,07:56:01,85.83.239.165,202.120.42.195,80,89076
2016/4/24,11:41:29,202.120.210.17,202.120.42.186,8080,7760
2016/4/25,08:38:23,202.120.198.0,202.120.42.177,443,36176
2016/4/25,16:35:19,202.120.184.189,202.120.42.163,8080,87195
2016/4/13,23:13:52,202.120.134.176,202.120.42.150,80,66059
2016/4/10,17:10:43,202.120.97.119,202.120.42.15,80,74615
2016/4/20,21:35:36,202.120.51.151,202.120.42.132,443,65028
2016/4/8,05:15:53,119.101.149.162,202.120.42.118,25,89619
2016/4/22,00:12:24,205.155.160.91,202.120.42.117,25,89645
2016/4/29,20:36:53,202.120.30.6,202.120.41.196,25,23112
2016/4/25,02:16:16,202.120.71.193,202.120.41.163,443,15527
2016/4/30,20:02:18,202.120.195.41,202.120.41.147,8080,11288
2016/4/27,09:12:10,130.193.27.234,202.120.41.147,443,30450
2016/4/24,08:41:33,202.120.249.136,202.120.41.122,443,39360
2016/4/15,20:50:08,249.66.232.76,202.120.40.8,25,68295
2016/4/18,09:00:38,138.196.243.102,202.120.40.58,80,86676
2016/4/29,15:57:16,202.120.187.224,202.120.40.54,8080,33708
2016/4/16,10:04:19,202.120.184.65,202.120.40.37,25,85528
2016/4/16,13:06:54,202.120.82.107,202.120.40.28,80,23068
2016/4/25,15:28:14,202.120.20.252,202.120.40.26,25,63636
2016/4/22,22:54:47,164.100.39.187,202.120.40.228,443,63613
2016/4/7,21:56:38,202.120.65.147,202.120.40.214,25,36863
2016/4/29,03:24:08,38.23.21.180,202.120.40.200,443,71168
2016/4/25,16:00:01,166.154.145.129,202.120.40.192,80,9329
2016/4/22,01:54:33,202.120.31.45,202.120.40.14,8080,74193
2016/4/8,21:24:38,202.120.241.80,202.120.4.92,8080,57238
2016/4/12,06:23:40,237.189.13.227,202.120.4.66,80,87965
2016/4/5,18:10:46,205.155.160.91,202.120.4.32,80,48676
2016/4/4,20:47:00,202.120.60.108,202.120.4.215,25,64917
2016/4/2,12:20:15,166.212.204.222,202.120.4.185,80,60268
2016/4/3,01:47:20,183.216.114.116,202.120.4.175,8080,93532
2016/4/25,19:08:20,202.120.123.2,202.120.4.169,80,48338
2016/4/7,03:47:00,183.216.114.116,202.120.4.116,25,56796
2016/4/25,07:23:13,202.120.82.165,202.120.39.220,80,79100
2016/4/11,19:14:11,166.154.145.129,202.120.39.216,443,77700
2016/4/10,17:27:25,241.126.1.174,202.120.39.215,80,96116
2016/4/20,12:25:41,174.66.138.37,202.120.39.200,443,11548
2016/4/19,13:03:50,202.120.81.204,202.120.39.146,443,54653
2016/4/4,15:52:51,202.120.190.32,202.120.38.81,8080,22082
2016/4/10,21:37:42,202.120.22.172,202.120.38.48,25,8490
2016/4/3,06:17:39,202.120.217.222,202.120.38.46,25,27704
2016/4/28,09:39:30,148.114.32.177,202.120.38.31,8080,40791
2016/4/19,17:04:58,39.192.217.150,202.120.38.207,443,99540
2016/4/15,22:55:14,169.198.141.16,202.120.38.168,443,80281
2016/4/20,18:25:09,202.120.10.153,202.120.38.144,8080,85777
2016/4/13,08:08:25,202.120.182.239,202.120.37.63,8080,11751
2016/4/5,11:14:52,202.120.11.186,202.120.37.180,80,38771
2016/4/21,04:23:31,202.120.203.85,202.120.37.173,25,48166
2016/4/21,02:10:21,202.120.156.114,202.120.37.122,25,37433
2016/4/11,14:16:32,202.120.218.135,202.120.37.120,25,12105
2016/4/27,12:01:15,202.120.31.209,202.120.37.113,8080,80538
2016/4/18,12:27:30,202.120.243.222,202.120.37.108,25,6116
2016/4/13,23:31:28,75.138.115.9,202.120.36.74,8080,80737
2016/4/20,23:37:11,202.120.36.117,202.120.36.48,25,46337
2016/4/12,00:12:44,202.120.129.59,202.120.36.41,443,4807
2016/4/7,08:26:59,202.120.30.59,202.120.36.250,25,99006
2016/4/27,00:12:34,8.40.234.93,202.120.36.233,25,80219
2016/4/11,00:08:02,114.51.79.252,202.120.36.17,25,69550
2016/4/13,12:34:25,235.183.71.94,202.120.36.129,8080,76234
2016/4/23,17:59:55,202.120.25.14,202.120.35.92,443,89533
2016/4/2,00:19:19,202.120.254.152,202.120.35.41,25,54579
2016/4/5,19:50:02,8.40.234.93,202.120.35.252,80,39196
2016/4/28,19:21:31,101.158.17.133,202.120.35.178,8080,40603
2016/4/8,01:02:53,202.120.207.180,202.120.35.175,80,68617
2016/4/15,20:06:12,202.120.246.91,202.120.35.113,8080,24043
2016/4/19,13:40:10,202.120.34.80,202.120.35.105,8080,17703
2016/4/9,18:37:30,39.116.136.175,202.120.35.0,80,97505
2016/4/10,20:04:06,18.42.24.25,202.120.34.67,25,73867
2016/4/15,08:31:23,56.36.136.167,202.120.34.54,80,11987
2016/4/29,14:53:53,202.120.174.17,202.120.34.31,443,72496
2016/4/6,07:41:25,148.76.138.247,202.120.34.3,8080,12453
2016/4/14,23:11:38,202.120.136.81,202.120.34.253,8080,97026
2016/4/10,17:26:57,49.65.155.233,202.120.34.235,80,59480
2016/4/8,23:42:56,202.120.49.53,202.120.33.249,8080,10988
2016/4/1,01:56:21,202.120.16.244,202.120.33.227,8080,69658
2016/4/28,21:07:40,76.73.182.178,202.120.33.186,25,89416
2016/4/5,00:40:51,75.138.115.9,202.120.32.86,8080,58320
2016/4/6,09:09:07,28.174.73.78,202.120.32.85,80,194
2016/4/3,04:38:18,56.36.136.167,202.120.32.6,443,20786
2016/4/26,22:01:15,202.120.10.225,202.120.32.57,443,3109
2016/4/21,02:40:40,252.121.80.127,202.120.32.54,25,61114
2016/4/2,05:49:06,58.96.80.35,202.120.32.240,80,40339
2016/4/14,08:05:20,61.181.119.56,202.120.32.158,443,510
2016/4/22,01:33:32,202.120.162.237,202.120.32.144,443,70336
2016/4/24,18:50:42,148.114.32.177,202.120.32.133,8080,31158
2016/4/28,05:58:21,237.192.79.165,202.120.31.76,80,77148
2016/4/28,12:28:23,202.120.247.53,202.120.31.46,25,92944
2016/4/1,09:17:06,216.23.199.90,202.120.31.217,25,22372
2016/4/2,20:17:35,170.241.146.14,202.120.31.215,443,935
2016/4/20,19:14:35,73.56.163.57,202.120.31.21,443,44740
2016/4/28,13:07:28,69.190.133.107,202.120.31.202,443,23318
2016/4/25,07:17:53,237.189.13.227,202.120.31.184,25,55194
2016/4/25,19:42:14,202.120.91.151,202.120.31.162,25,39308
2016/4/20,13:40:18,202.120.213.209,202.120.31.146,80,84282
2016/4/2,23:40:18,237.192.79.165,202.120.31.126,80,72874
2016/4/9,09:46:38,202.120.90.210,202.120.31.111,80,14757
2016/4/14,00:36:41,47.205.138.101,202.120.30.9,8080,8302
2016/4/8,14:02:14,202.120.173.53,202.120.30.50,25,67499
2016/4/23,23:33:01,199.122.239.151,202.120.30.49,8080,90527
2016/4/11,11:05:40,240.224.24.246,202.120.30.237,25,12367
2016/4/15,06:10:41,69.190.133.107,202.120.30.204,8080,22011
2016/4/25,16:35:10,202.120.41.85,202.120.30.197,443,17866
2016/4/4,05:37:22,72.163.71.6,202.120.30.183,80,70741
2016/4/9,12:22:49,202.120.254.61,202.120.30.17,443,29888
2016/4/21,16:33:52,137.8.97.93,202.120.30.168,25,77837
2016/4/2,07:31:32,205.155.160.91,202.120.30.124,443,43818
2016/4/29,07:01:31,63.112.212.46,202.120.30.12,8080,10975
2016/4/14,13:41:35,202.120.24.10,202.120.3.89,80,79763
2016/4/23,09:41:08,8.40.234.93,202.120.3.30,25,19227
2016/4/4,06:48:56,202.120.97.166,202.120.3.246,25,16419
2016/4/6,14:38:15,202.120.61.228,202.120.3.18,25,57221
2016/4/22,09:49:43,202.120.237.201,202.120.3.145,80,49384
2016/4/6,00:01:07,49.65.155.233,202.120.3.107,25,56605
2016/4/23,20:47:01,202.120.223.249,202.120.3.103,8080,87600
2016/4/28,15:14:36,202.120.102.91,202.120.29.76,25,36629
2016/4/23,14:01:30,18.42.24.25,202.120.29.56,80,62803
2016/4/19,16:31:22,202.120.122.115,202.120.29.256,25,26546
2016/4/25,17:24:50,73.56.163.57,202.120.29.213,80,72141
2016/4/13,04:15:12,166.212.204.222,202.120.29.198,25,44539
2016/4/12,04:52:30,202.120.112.113,202.120.29.185,80,42202
2016/4/15,08:23:25,164.100.39.187,202.120.29.164,8080,78057
2016/4/28,15:08:24,202.120.99.255,202.120.29.153,25,57860
2016/4/5,18:10:48,202.120.13.123,202.120.29.132,80,70267
2016/4/22,21:05:28,205.155.160.91,202.120.29.128,25,16692
2016/4/2,19:19:23,202.120.131.157,202.120.29.123,25,59571
2016/4/1,06:41:41,202.120.65.12,202.120.29.1,80,61501
2016/4/15,04:54:00,202.120.226.69,202.120.28.55,25,15087
2016/4/17,07:18:02,69.190.133.107,202.120.28.32,443,22857
